tissue	gene	canonical_idx	other_idx	long_idx	short_idx	canonical_is_lo	size	domain_binary	nterm_overlap	disorder_frac	resync_failure_binary	severity_score	domain_binary_faithful	severity_score_region	severity_score_scram	size_long_region	size_short_region
muscle	ENSG00000129993.15	5008	9238	9238	5008	1	607	1	1	0.2040018691588785	1	16.250699996948242	1	16.552173614501953	16.529726028442383	535	80
muscle	ENSG00000129993.15	5008	9239	9239	5008	1	607	1	1	0.2040018691588785	1	16.250699996948242	1	16.552173614501953	16.108623504638672	535	80
muscle	ENSG00000129993.15	5008	9240	9240	5008	1	607	1	1	0.2040018691588785	1	16.250699996948242	1	16.552173614501953	14.776971817016602	535	80
muscle	ENSG00000185324.22	11469	524	11469	524	0	71	0	1	0.1368591549295774	0	-0.2036626040935516	0	-0.6527649164199829	7.660851001739502	71	60
muscle	ENSG00000185324.22	11469	25292	11469	25292	0	71	0	1	0.1368591549295774	0	-0.2036626040935516	0	-0.6527649164199829	-8.421332359313965	71	60
muscle	ENSG00000174238.16	8033	525	525	8033	1	194	0	1	0.0981386861313868	1	8.086542129516602	0	8.038360595703125	7.904812812805176	137	73
muscle	ENSG00000174238.16	8033	526	526	8033	1	194	0	1	0.0981386861313868	1	8.086542129516602	0	8.038360595703125	7.226629734039307	137	73
muscle	ENSG00000174238.16	8033	527	527	8033	1	194	0	1	0.0981386861313868	1	8.086542129516602	0	8.038360595703125	7.309443473815918	137	73
muscle	ENSG00000186532.12	7270	528	7270	528	0	103	0	1	0.1185124999999999	0	1.1695501804351809	0	11.320086479187012	-7.32112979888916	80	25
muscle	ENSG00000127804.13	4261	529	4261	529	0	620	0	1	0.1398277777777778	1	17.202342987060547	0	17.08081817626953	16.396015167236328	540	83
muscle	ENSG00000074356.17	16958	530	530	16958	1	35	0	0	0.2068333333333333	1	-0.6825466752052307	0	-3.440638542175293	2.304891586303711	30	18
muscle	ENSG00000188176.12	16990	531	16990	531	0	81	0	0	0.2441728395061728	0	-1.0700700283050537	0	-3.0675415992736816	2.1773343086242676	81	60
muscle	ENSG00000188176.12	16990	10306	16990	10306	0	144	0	1	0.1967708333333333	0	-0.3791746497154236	0	3.1236929893493652	8.677179336547852	144	60
muscle	ENSG00000167840.14	3094	532	3094	532	0	283	1	0	0.22388671875	1	4.978875160217285	0	15.115857124328613	10.81053352355957	256	31
muscle	ENSG00000167840.14	3094	533	3094	533	0	283	1	0	0.22388671875	1	4.978875160217285	0	15.115857124328613	3.7422266006469727	256	31
muscle	ENSG00000167840.14	3094	28856	3094	28856	0	27	0	1	0.2637037037037036	0	-0.860148012638092	0	-2.957335948944092	16.90362548828125	27	60
muscle	ENSG00000167840.14	3094	28898	3094	28898	0	288	1	1	0.2262743055555555	1	-10.287586212158203	1	-14.909756660461426	-16.992448806762695	288	60
muscle	ENSG00000167840.14	3094	28899	3094	28899	0	288	1	1	0.2262743055555555	1	-10.287586212158203	1	-14.909756660461426	-14.413064956665039	288	60
muscle	ENSG00000167840.14	3094	28954	3094	28954	0	15	0	0	-0.0313333333333333	0	-0.0096201412379741	0	4.65234375	15.586048126220703	9	6
muscle	ENSG00000167840.14	3094	35466	3094	35466	0	310	1	1	0.2276855123674911	1	3.4905927181243896	1	13.614629745483398	-1.5747082233428955	283	31
muscle	ENSG00000167840.14	3094	35476	3094	35476	0	43	0	1	0.1848857142857143	0	-0.6569388508796692	0	1.3896713256835938	2.0672149658203125	35	11
muscle	ENSG00000167840.14	3094	35477	3094	35477	0	27	0	1	0.2637037037037036	0	-0.860148012638092	0	-2.957335948944092	17.811908721923828	27	60
muscle	ENSG00000132530.17	13016	534	13016	534	0	139	0	1	0.1553565891472868	0	10.036416053771973	0	24.423656463623047	-7.914994239807129	129	21
muscle	ENSG00000161955.17	10293	535	10293	535	0	17	0	1	0.2891764705882352	0	-0.3571489453315735	0	-5.641115188598633	0.5614302158355713	17	60
muscle	ENSG00000162729.14	8117	536	8117	536	0	27	0	1	0.0748947368421052	0	0.5522911548614502	0	7.778146743774414	6.1131720542907715	19	10
muscle	ENSG00000184544.12	28799	537	537	28799	1	45	0	1	-0.0369555555555555	0	-2.648815155029297	0	-18.076271057128906	-7.205269813537598	45	60
muscle	ENSG00000187824.9	10650	538	538	10650	1	55	0	1	0.113108108108108	0	-1.5770511627197266	0	-4.31410551071167	2.654697895050049	37	32
muscle	ENSG00000187824.9	10650	22577	10650	22577	0	10	0	0	0.0927	0	2.0469138622283936	0	8.021427154541016	4.073624134063721	10	60
muscle	ENSG00000132716.19	13515	550	13515	550	0	67	0	1	0.0960746268656716	0	-1.4137399196624756	0	-7.827320098876953	-6.602945327758789	67	60
muscle	ENSG00000132716.19	13515	551	13515	551	0	67	0	1	0.0960746268656716	0	-1.4137399196624756	0	-7.827320098876953	-8.450387954711914	67	60
muscle	ENSG00000132716.19	13515	9183	13515	9183	0	67	0	1	0.0960746268656716	0	-1.4137399196624756	0	-7.827320098876953	-7.1829447746276855	67	60
muscle	ENSG00000132716.19	13515	9184	13515	9184	0	67	0	1	0.0960746268656716	0	-1.4137399196624756	0	-7.827320098876953	0.08652359247207642	67	60
muscle	ENSG00000132716.19	13515	13513	13515	13513	0	67	1	1	0.0960746268656716	0	-1.4137399196624756	1	-7.827320098876953	2.163095235824585	67	60
muscle	ENSG00000132716.19	13515	13514	13515	13514	0	67	1	1	0.0960746268656716	0	-1.4137399196624756	1	-7.827320098876953	7.489902973175049	67	60
muscle	ENSG00000141034.10	5015	552	552	5015	1	20	0	1	-0.13155	0	-0.4718905687332153	0	19.77703857421875	3.6778767108917236	20	60
muscle	ENSG00000141127.15	5019	26791	5019	26791	0	86	0	1	0.1107558139534883	0	-0.1513675302267074	0	-2.9817421436309814	-1.4673585891723633	86	60
muscle	ENSG00000109016.18	17939	554	17939	554	0	17	0	1	0.2082941176470588	0	-0.6047034859657288	0	-9.797191619873047	-7.664956092834473	17	60
muscle	ENSG00000109016.18	17939	29046	17939	29046	0	17	0	1	0.2082941176470588	0	-0.6047034859657288	0	-9.797191619873047	-7.233087062835693	17	60
muscle	ENSG00000167543.16	6901	555	6901	555	0	43	0	0	0.0490697674418604	0	-1.1602622270584106	0	-9.828363418579102	-7.664911270141602	43	60
muscle	ENSG00000161381.14	8190	556	8190	556	0	12	1	0	0.1475833333333333	0	-0.3618836402893066	1	5.851461410522461	-19.786808013916016	12	60
muscle	ENSG00000067191.17	10905	557	10905	557	0	58	0	1	0.2441730769230769	0	-0.3427110314369201	0	1.9047610759735107	6.777605056762695	52	11
muscle	ENSG00000067191.17	10905	17658	10905	17658	0	52	0	0	0.2420816326530612	0	-0.8427298069000244	0	-1.3552067279815674	-3.927875518798828	49	4
muscle	ENSG00000067191.17	10905	27021	10905	27021	0	441	1	1	0.1974395973154362	1	4.754151344299316	1	10.340876579284668	6.456650733947754	298	145
muscle	ENSG00000067191.17	10905	27022	10905	27022	0	441	1	1	0.1974395973154362	1	4.754151344299316	1	10.340876579284668	0.48650437593460083	298	145
muscle	ENSG00000067191.17	10905	27023	10905	27023	0	441	1	1	0.1974395973154362	1	4.754151344299316	1	10.340876579284668	1.5274438858032227	298	145
muscle	ENSG00000067191.17	10905	27024	10905	27024	0	441	1	1	0.1974395973154362	1	4.754151344299316	1	10.340876579284668	13.152502059936523	298	145
muscle	ENSG00000067191.17	10905	27025	10905	27025	0	441	1	1	0.1974395973154362	1	4.754151344299316	1	10.340876579284668	-1.5989696979522705	298	145
muscle	ENSG00000141744.4	5069	558	5069	558	0	70	0	1	0.1050588235294117	0	0.7252626419067383	0	5.016059875488281	6.855090141296387	51	41
muscle	ENSG00000141698.17	21210	559	21210	559	0	8	0	1	0.136	0	0.0016810595989227	0	-7.659236431121826	0.07556551694869995	8	60
muscle	ENSG00000141698.17	21210	23291	21210	23291	0	43	0	1	0.0850697674418604	0	2.746495246887207	0	7.757028579711914	6.611662864685059	43	60
muscle	ENSG00000141698.17	21210	23292	21210	23292	0	43	0	1	0.0850697674418604	0	2.746495246887207	0	7.757028579711914	0.8790621757507324	43	60
muscle	ENSG00000141698.17	21210	26013	26013	21210	1	98	0	1	0.2569484536082475	0	-4.617042541503906	0	-12.339347839355469	9.604612350463867	97	1
muscle	ENSG00000158769.19	13507	563	13507	563	0	25	0	1	-0.0054166666666666	0	-0.0785177946090698	0	0.9779374003410339	-2.049849510192871	24	3
muscle	ENSG00000177469.13	12027	564	12027	564	0	287	0	0	0.2231090047393365	1	2.4505977630615234	0	7.456845283508301	-0.8303260803222656	211	86
muscle	ENSG00000068120.15	17528	565	17528	565	0	295	0	1	0.1069254237288135	1	0.9191657304763794	0	12.873518943786621	2.5935094356536865	295	60
muscle	ENSG00000108861.9	2355	29560	2355	29560	0	124	0	1	0.0681111111111111	1	2.736390352249145	0	3.0876541137695312	-4.786962985992432	99	25
muscle	ENSG00000161649.14	8360	567	8360	567	0	383	1	1	0.1691573770491803	1	22.80057144165039	1	23.146453857421875	23.50924301147461	305	88
muscle	ENSG00000161649.14	8360	35828	8360	35828	0	85	0	0	0.3100823529411765	0	-3.879531383514404	0	-23.076749801635742	-3.532604217529297	85	60
muscle	ENSG00000181513.15	8762	15761	8762	15761	0	142	0	0	0.2001595744680851	1	1.7633782625198364	0	7.320697784423828	6.850733757019043	94	57
muscle	ENSG00000181513.15	8762	20933	20933	8762	1	253	0	0	0.1409470198675496	1	-3.934106349945069	0	-8.52863883972168	-5.195648193359375	151	115
muscle	ENSG00000181513.15	8762	20934	20934	8762	1	253	0	0	0.1409470198675496	1	-3.934106349945069	0	-8.52863883972168	-1.781116008758545	151	115
muscle	ENSG00000181513.15	8762	29298	29298	8762	1	253	0	0	0.1409470198675496	1	-3.934106349945069	0	-8.52863883972168	-7.799567222595215	151	115
muscle	ENSG00000181513.15	8762	30966	8762	30966	0	142	0	0	0.2001595744680851	1	1.7633782625198364	0	7.320697784423828	1.3628395795822144	94	57
muscle	ENSG00000186868.18	4134	569	4134	569	0	66	0	0	0.3169393939393938	0	-0.7167044878005981	0	3.3642547130584717	2.9932332038879395	66	60
muscle	ENSG00000238083.10	570	28848	570	28848	0	700	1	1	0.0782255747126436	1	10.779130935668944	1	13.936347961425781	13.443865776062012	696	335
muscle	ENSG00000238083.10	570	36043	570	36043	0	735	1	1	0.0694705882352941	1	13.455846786499023	1	18.386823654174805	13.797012329101562	696	300
muscle	ENSG00000238083.10	570	36044	570	36044	0	735	1	1	0.0694705882352941	1	13.455846786499023	1	18.386823654174805	16.032068252563477	696	300
muscle	ENSG00000185829.19	9962	571	571	9962	1	28	0	0	0.1163928571428571	1	-0.8065903782844543	0	1.137198805809021	13.34714126586914	28	2
muscle	ENSG00000185829.19	9962	36054	9962	36054	0	104	0	0	0.1245874999999999	1	-3.7364962100982666	0	-6.7115068435668945	8.185041427612305	80	28
muscle	ENSG00000167182.16	15721	572	572	15721	1	43	0	1	0.1732790697674418	0	-1.4282195568084717	0	-12.145025253295898	-6.315765380859375	43	60
muscle	ENSG00000167182.16	15721	573	573	15721	1	43	0	1	0.1732790697674418	0	-1.4282195568084717	0	-12.145025253295898	-2.471269369125366	43	60
muscle	ENSG00000005243.10	31070	574	31070	574	0	29	0	1	0.1892941176470588	0	0.6804733872413635	0	4.386689186096191	13.977598190307617	17	13
muscle	ENSG00000153944.12	5724	578	5724	578	0	15	1	0	-0.0741111111111111	1	0.0789715573191642	1	2.702291488647461	6.755049705505371	9	9
muscle	ENSG00000153944.12	5724	579	5724	579	0	65	1	0	0.1537678571428571	1	-0.2489598989486694	1	7.449657440185547	2.3251748085021973	56	11
muscle	ENSG00000153944.12	5724	29131	5724	29131	0	222	1	0	0.0987927927927928	1	-2.570570945739746	1	-5.2329559326171875	-2.6498708724975586	222	60
muscle	ENSG00000153944.12	5724	33293	5724	33293	0	390	0	1	0.113448160535117	1	29.08440399169922	0	28.373491287231445	29.221363067626953	299	107
muscle	ENSG00000153944.12	5724	33369	5724	33369	0	390	0	1	0.113448160535117	1	29.08440399169922	0	28.373491287231445	29.307899475097656	299	107
muscle	ENSG00000108387.16	8358	580	8358	580	0	147	0	1	0.2038231292517006	0	-1.6523613929748535	0	-10.80213737487793	-3.603679656982422	147	60
muscle	ENSG00000108387.16	8358	581	8358	581	0	118	0	1	0.2345169491525423	0	-1.822920560836792	0	-13.729850769042969	3.0169248580932617	118	60
muscle	ENSG00000108387.16	8358	8356	8358	8356	0	19	0	1	0.1839999999999999	0	-0.5644342303276062	0	-3.6198835372924805	-4.0000810623168945	19	60
muscle	ENSG00000108387.16	8358	29096	8358	29096	0	99	0	1	0.2442121212121212	0	-1.2619953155517578	0	-7.565639019012451	-2.1135334968566895	99	60
muscle	ENSG00000154229.12	19728	582	582	19728	1	16	0	0	-0.0130624999999999	0	-0.5134188532829285	0	-4.300099849700928	-0.3594956398010254	16	60
muscle	ENSG00000108984.16	29544	585	29544	585	0	56	0	1	0.2395892857142857	0	-1.232259750366211	0	-4.664400100708008	-4.113885402679443	56	60
muscle	ENSG00000108984.16	29544	29489	29544	29489	0	56	0	1	0.2395892857142857	0	-1.232259750366211	0	-4.664400100708008	-1.9790446758270264	56	60
muscle	ENSG00000234899.12	586	587	586	587	0	27	0	0	-0.029	1	-2.2847466468811035	0	-3.430767059326172	-1.957218885421753	18	12
muscle	ENSG00000234899.12	586	32825	586	32825	0	21	0	0	0.0964444444444444	1	-1.1833738088607788	0	-2.5476932525634766	-1.478604793548584	18	7
muscle	ENSG00000234899.12	586	33009	586	33009	0	27	0	0	0.01725	1	-0.0302967131137847	0	0.23857998847961426	-1.0656497478485107	20	8
muscle	ENSG00000166685.13	6790	588	6790	588	0	43	0	0	0.164953488372093	1	0.2357931286096573	0	7.3813276290893555	-2.1700563430786133	43	3
muscle	ENSG00000166685.13	6790	589	6790	589	0	454	0	1	0.0918788546255506	0	1.2594609260559082	0	7.9450201988220215	-0.8146655559539795	454	3
muscle	ENSG00000161526.15	29211	593	29211	593	0	91	0	0	0.1174683544303797	1	2.5973525047302246	0	15.932329177856445	-4.775500774383545	79	22
muscle	ENSG00000161526.15	29211	11703	29211	11703	0	16	0	0	0.469375	0	0.3278887867927551	0	0.15338045358657837	2.9926235675811768	16	60
muscle	ENSG00000161526.15	29211	11704	29211	11704	0	16	0	0	0.469375	0	0.3278887867927551	0	0.15338045358657837	-6.636927604675293	16	60
muscle	ENSG00000161526.15	29211	29085	29211	29085	0	211	0	1	0.2256538461538461	1	7.190483093261719	0	14.372745513916016	5.053203105926514	208	9
muscle	ENSG00000161526.15	29211	29086	29211	29086	0	211	0	1	0.2256538461538461	1	7.190483093261719	0	14.372745513916016	3.372931480407715	208	9
muscle	ENSG00000141569.12	5052	594	5052	594	0	401	1	1	0.1509376558603491	1	8.489080429077148	1	12.33973217010498	5.646162509918213	401	60
muscle	ENSG00000141569.12	5052	595	5052	595	0	4	0	1	0.15	0	0.0382129214704036	0	-10.47442626953125	-4.923169136047363	4	60
muscle	ENSG00000070731.11	2307	596	596	2307	1	144	0	1	0.2217142857142857	0	-3.1950583457946777	0	-9.312644958496094	-8.184017181396484	105	55
muscle	ENSG00000181038.14	10568	597	10568	597	0	120	0	1	0.1467833333333333	0	-5.184686660766602	0	-18.34549331665039	-3.632561683654785	120	60
muscle	ENSG00000181038.14	10568	29330	10568	29330	0	187	1	1	0.1170053475935828	1	-0.4940578639507293	1	-7.460536956787109	-6.270241737365723	187	60
muscle	ENSG00000181038.14	10568	29331	10568	29331	0	187	1	1	0.1170053475935828	1	-0.4940578639507293	1	-7.460536956787109	0.93639075756073	187	60
muscle	ENSG00000181038.14	10568	29572	10568	29572	0	40	0	1	0.0009999999999999	0	1.421147108078003	0	16.754352569580078	22.423778533935547	40	60
muscle	ENSG00000181038.14	10568	30689	10568	30689	0	120	0	1	0.1467833333333333	0	-5.184686660766602	0	-18.34549331665039	0.44962581992149353	120	60
muscle	ENSG00000108669.18	21927	600	21927	600	0	23	0	0	0.1969565217391304	0	-0.1481877416372299	0	-2.796847343444824	9.241556167602539	23	5
muscle	ENSG00000108669.18	21927	29471	21927	29471	0	59	1	1	0.2005593220338982	0	-0.4386264681816101	1	1.4086679220199585	4.787991523742676	59	60
muscle	ENSG00000108669.18	21927	29472	21927	29472	0	59	1	1	0.2005593220338982	0	-0.4386264681816101	1	1.4086679220199585	-6.284676551818848	59	60
muscle	ENSG00000108669.18	21927	29603	21927	29603	0	1	0	0	0.166	0	0.0678572356700897	0	7.160916328430176	-10.132519721984863	1	60
muscle	ENSG00000173818.17	25648	601	25648	601	0	352	0	1	0.1410916666666666	1	21.25387954711914	0	20.97721290588379	21.624073028564453	240	118
muscle	ENSG00000173818.17	25648	602	25648	602	0	352	0	1	0.1410916666666666	1	21.25387954711914	0	20.97721290588379	21.71601104736328	240	118
muscle	ENSG00000173818.17	25648	25796	25648	25796	0	45	0	0	0.1125555555555555	0	1.575117826461792	0	6.351328372955322	-5.203887939453125	45	60
muscle	ENSG00000173818.17	25648	25797	25648	25797	0	45	0	0	0.1125555555555555	0	1.575117826461792	0	6.351328372955322	2.250249147415161	45	60
muscle	ENSG00000173818.17	25648	26024	25648	26024	0	195	0	0	0.1215132275132275	1	4.540930271148682	0	6.41567325592041	4.714596271514893	189	17
muscle	ENSG00000167302.11	31602	603	603	31602	1	210	0	1	0.2010333333333333	0	-4.432030200958252	0	-18.256855010986328	-18.139930725097656	210	60
muscle	ENSG00000143164.16	13457	604	13457	604	0	14	0	0	-0.0973571428571428	0	-0.0434772968292236	0	-6.795483112335205	-0.05548810958862305	14	60
muscle	ENSG00000143164.16	13457	7924	13457	7924	0	91	0	0	0.1827802197802198	1	0.4159935116767883	0	-0.9908535480499268	-5.466785430908203	91	60
muscle	ENSG00000143164.16	13457	13458	13457	13458	0	71	0	0	0.1746338028169013	1	0.4472811818122864	0	0.2855147123336792	-0.35795897245407104	71	60
muscle	ENSG00000143164.16	13457	21018	13457	21018	0	31	0	1	0.0422258064516129	0	0.956539511680603	0	15.92503547668457	1.696300983428955	31	60
muscle	ENSG00000143164.16	13457	21019	13457	21019	0	31	0	1	0.0422258064516129	0	0.956539511680603	0	15.92503547668457	-6.6854472160339355	31	60
muscle	ENSG00000141560.15	5051	605	5051	605	0	176	0	1	0.1073125	1	1.892199993133545	0	-1.1880937814712524	0.2535374164581299	176	60
muscle	ENSG00000141560.15	5051	606	5051	606	0	176	0	1	0.1073125	1	1.892199993133545	0	-1.1880937814712524	3.748068332672119	176	60
muscle	ENSG00000132199.20	32188	10431	10431	32188	1	65	0	1	0.0136666666666666	0	-0.9612967371940612	0	-0.5217304229736328	17.96346664428711	39	32
muscle	ENSG00000206418.5	32335	609	32335	609	0	164	0	1	0.214006329113924	1	-3.146533727645874	0	-4.010053634643555	-3.607964038848877	158	14
muscle	ENSG00000265728.1	610	611	610	611	0	64	0	1	0.114734375	0	1.3747847080230713	0	-0.0440601110458374	3.246392250061035	64	60
muscle	ENSG00000265728.1	610	613	610	613	0	64	0	1	0.114734375	0	1.3747847080230713	0	-0.0440601110458374	4.365237236022949	64	60
muscle	ENSG00000116688.18	2630	33374	2630	33374	0	267	1	1	0.089124513618677	0	7.2129058837890625	1	15.221192359924316	9.434831619262695	257	13
muscle	ENSG00000117475.14	13447	615	13447	615	0	133	0	0	0.128563909774436	1	-2.3875327110290527	0	-2.468593120574951	-7.852058410644531	133	60
muscle	ENSG00000158201.10	5972	617	5972	617	0	274	1	0	0.0452058823529411	1	8.654167175292969	1	17.219680786132812	10.692882537841797	238	39
muscle	ENSG00000158201.10	5972	29008	5972	29008	0	212	1	1	0.0369854368932038	1	4.530412673950195	1	9.967289924621582	7.4392805099487305	206	11
muscle	ENSG00000158201.10	5972	29105	5972	29105	0	53	1	0	0.0651698113207547	0	4.237009048461914	1	10.953176498413086	-2.6990628242492676	53	60
muscle	ENSG00000078043.16	29275	618	29275	618	0	9	0	1	0.0545555555555555	0	0.1516458839178085	0	2.642998218536377	-1.097546935081482	9	60
muscle	ENSG00000078043.16	29275	9015	29275	9015	0	74	0	0	0.151625	1	-0.1521605104207992	0	2.4830543994903564	-5.973599910736084	64	15
muscle	ENSG00000078043.16	29275	29646	29275	29646	0	150	0	1	0.1688403361344537	0	0.3198148906230926	0	7.195103645324707	1.2276171445846558	119	34
muscle	ENSG00000175387.16	4072	11981	4072	11981	0	30	1	0	0.0432666666666666	0	-0.7292765378952026	1	-8.666627883911133	10.69443416595459	30	60
muscle	ENSG00000101751.11	29054	621	29054	621	0	42	0	1	0.1328095238095238	0	2.2027392387390137	0	8.739618301391602	11.64849853515625	42	60
muscle	ENSG00000091164.13	2039	622	622	2039	1	10	0	0	-0.1155	1	-0.3800647556781769	0	-2.332188606262207	5.4780755043029785	10	7
muscle	ENSG00000049759.20	623	3504	623	3504	0	537	1	1	0.2157279792746114	1	-5.331241607666016	1	-11.285599708557129	-3.1887459754943848	386	235
muscle	ENSG00000049759.20	623	16857	623	16857	0	621	1	1	0.2157279792746114	1	-5.576179027557373	1	-10.951986312866211	-8.296281814575195	386	319
muscle	ENSG00000049759.20	623	29384	623	29384	0	463	0	1	0.1987732181425486	1	-4.25614070892334	0	-10.41592025756836	-12.987730026245117	463	80
muscle	ENSG00000049759.20	623	33331	623	33331	0	662	1	1	0.208273413897281	1	-5.528453826904297	1	-9.199045181274414	-3.431830406188965	662	80
muscle	ENSG00000049759.20	623	33332	623	33332	0	662	1	1	0.208273413897281	1	-5.528453826904297	1	-9.199045181274414	-10.376618385314941	662	80
muscle	ENSG00000049759.20	623	33382	623	33382	0	568	0	1	0.2047631578947368	1	-3.703633308410645	0	-8.777971267700195	-4.6136016845703125	418	230
muscle	ENSG00000049759.20	623	33950	623	33950	0	640	0	1	0.207174740484429	1	-4.852578163146973	0	-7.9063825607299805	-2.3274943828582764	578	174
muscle	ENSG00000275178.2	30492	624	30492	624	0	227	0	1	0.1350866666666666	1	-0.7832287549972534	0	-0.8947628736495972	-0.9313768148422241	150	90
muscle	ENSG00000141759.15	5071	626	5071	626	0	160	0	1	0.0024494382022471	1	-18.68713760375977	0	-19.28986167907715	-19.31311798095703	89	83
muscle	ENSG00000141759.15	5071	627	5071	627	0	160	0	1	0.0024494382022471	1	-18.68713760375977	0	-19.28986167907715	-19.328990936279297	89	83
muscle	ENSG00000141759.15	5071	11721	11721	5071	1	188	0	1	0.0320614035087719	1	21.778955459594727	0	22.05238914489746	23.453990936279297	114	84
muscle	ENSG00000141759.15	5071	29259	29259	5071	1	155	0	1	0.0825393258426966	1	16.72121810913086	0	17.2186279296875	15.967063903808594	89	81
muscle	ENSG00000141759.15	5071	29403	5071	29403	0	140	0	1	-0.0746075949367088	1	-18.81598472595215	0	-19.59381103515625	-19.784881591796875	79	76
muscle	ENSG00000185761.11	628	629	628	629	0	95	0	1	0.32383908045977	0	-2.870068073272705	0	-3.170077323913574	-1.5470030307769775	87	10
muscle	ENSG00000185761.11	628	630	628	630	0	95	0	1	0.32383908045977	0	-2.870068073272705	0	-3.170077323913574	0.7062342762947083	87	10
muscle	ENSG00000213638.6	9381	631	9381	631	0	16	0	1	0.0375625	0	-0.7177485227584839	0	-5.774900436401367	0.48142868280410767	16	60
muscle	ENSG00000172009.15	7491	633	7491	633	0	378	0	0	0.0790754098360655	1	2.781534671783448	0	9.641799926757812	7.760354042053223	305	82
muscle	ENSG00000167657.14	27445	634	27445	634	0	91	0	1	0.1002857142857142	0	-2.804229736328125	0	-21.611682891845703	-13.529266357421875	91	60
muscle	ENSG00000125734.16	4463	635	4463	635	0	41	0	1	0.1062195121951219	0	-0.4317467808723449	0	-0.9643917083740234	0.1663743257522583	41	60
muscle	ENSG00000125734.16	4463	20876	4463	20876	0	243	0	1	0.1153497942386831	0	-1.046825289726257	0	-5.793581485748291	-4.248337745666504	243	60
muscle	ENSG00000075945.13	12949	636	12949	636	0	30	0	0	0.0710333333333333	1	0.1089849174022674	0	6.703912258148193	2.832617998123169	30	10
muscle	ENSG00000075945.13	12949	13440	12949	13440	0	44	0	1	0.1662272727272727	0	-0.3334721028804779	0	-3.0321524143218994	4.313140869140625	44	60
muscle	ENSG00000099785.11	1892	16585	1892	16585	0	70	0	0	-0.0389142857142857	1	2.644273519515991	0	5.314809799194336	11.411495208740234	70	60
muscle	ENSG00000129353.15	9923	638	638	9923	1	32	0	1	0.300391304347826	0	-0.0051502119749784	0	-0.27066490054130554	1.7697612047195435	23	20
muscle	ENSG00000129353.15	9923	639	639	9923	1	32	0	1	0.300391304347826	0	-0.0051502119749784	0	-0.27066490054130554	-3.7508201599121094	23	20
muscle	ENSG00000129353.15	9923	640	640	9923	1	32	0	1	0.300391304347826	0	-0.0051502119749784	0	-0.27066490054130554	-5.69340181350708	23	20
muscle	ENSG00000129353.15	9923	641	641	9923	1	22	0	0	0.3583333333333333	1	0.0285010561347007	0	0.44248318672180176	2.7393016815185547	18	13
muscle	ENSG00000129353.15	9923	642	642	9923	1	22	0	0	0.3583333333333333	1	0.0285010561347007	0	0.44248318672180176	5.225305557250977	18	13
muscle	ENSG00000129353.15	9923	643	643	9923	1	22	0	0	0.3583333333333333	1	0.0285010561347007	0	0.44248318672180176	0.3125971555709839	18	13
muscle	ENSG00000129353.15	9923	19249	9923	19249	0	9	0	1	0.2858571428571428	0	0.0255365818738937	0	-0.3848145604133606	-6.489560127258301	7	5
muscle	ENSG00000129353.15	9923	19250	9923	19250	0	9	0	1	0.2858571428571428	0	0.0255365818738937	0	-0.3848145604133606	-1.3873894214630127	7	5
muscle	ENSG00000129353.15	9923	19251	9923	19251	0	9	0	1	0.2858571428571428	0	0.0255365818738937	0	-0.3848145604133606	1.1705994606018066	7	5
muscle	ENSG00000129353.15	9923	29284	29284	9923	1	22	0	0	0.3583333333333333	1	0.0285010561347007	0	0.44248318672180176	-1.219458818435669	18	13
muscle	ENSG00000129353.15	9923	29285	29285	9923	1	22	0	0	0.3583333333333333	1	0.0285010561347007	0	0.44248318672180176	-0.792834997177124	18	13
muscle	ENSG00000129353.15	9923	29286	29286	9923	1	22	0	0	0.3583333333333333	1	0.0285010561347007	0	0.44248318672180176	-1.5905267000198364	18	13
muscle	ENSG00000129353.15	9923	29484	9923	29484	0	451	0	1	-0.0033946784922394	1	1.6840806007385254	0	3.049013614654541	1.318723440170288	451	60
muscle	ENSG00000129353.15	9923	29485	9923	29485	0	451	0	1	-0.0033946784922394	1	1.6840806007385254	0	3.049013614654541	0.645433247089386	451	60
muscle	ENSG00000129353.15	9923	29486	9923	29486	0	451	0	1	-0.0033946784922394	1	1.6840806007385254	0	3.049013614654541	3.117523193359375	451	60
muscle	ENSG00000197933.13	10564	644	10564	644	0	414	1	0	0.1676642512077294	1	10.18205451965332	1	15.983555793762207	13.207965850830078	414	60
muscle	ENSG00000197933.13	10564	645	10564	645	0	414	1	0	0.1676642512077294	1	10.18205451965332	1	15.983555793762207	9.881336212158203	414	60
muscle	ENSG00000171295.13	7167	646	7167	646	0	659	1	1	0.1557951807228915	1	1.4183186292648315	1	3.2525339126586914	-0.1926637887954712	498	180
muscle	ENSG00000171295.13	7167	647	7167	647	0	659	1	1	0.1557951807228915	1	1.4183186292648315	1	3.2525339126586914	2.475696563720703	498	180
muscle	ENSG00000188868.14	6207	648	6207	648	0	326	0	0	0.1833396226415094	1	9.94898796081543	0	18.359535217285156	6.888365745544434	318	15
muscle	ENSG00000188868.14	6207	29785	6207	29785	0	270	0	0	0.1904503816793893	1	9.587601661682127	0	19.919925689697266	18.003704071044922	262	15
muscle	ENSG00000007933.13	13437	649	13437	649	0	320	0	1	0.0770568561872909	1	4.795749187469482	0	10.968018531799316	11.25395679473877	299	23
muscle	ENSG00000180855.16	6940	650	6940	650	0	32	1	1	0.05665625	0	-0.5539449453353882	1	3.0512473583221436	15.102598190307617	32	60
